Rinodina, olivaceobrunnea
Rinodina, orculata
Rinodina, oxydata
Rinodina, polysporoides
Rinodina, pyrina
Rinodina, roboris
Rinodina, roscida
Rinodina, septentrionalis
Rinodina, sheardii
Rinodina, sophodes
Rinodina, sp.1
Rinodina, teichophila
Rinodina, turfacea
Rinodina, ventricosa
Ropalospora, sp.1
Ropalospora, viridis
Santessoniella, arctophila
Sarcogyne, clavus
Sarcogyne, fallax
Sarcogyne, privigna
Sarcogyne, regularis
Sarea, difformis
Sarea, resinae
Schaereria, fuscocinerea
Schismatomma, decolorans
Schismatomma, graphidioides
Schismatomma, pericleum
Sclerococcum, sphaerale
Sclerophora, farinacea
Sclerophora, nivea
Sclerophora, peronella
Scoliciosporum, chlorococcum
Scoliciosporum, curvatum
Scoliciosporum, gallurae
Scoliciosporum, perpusillum
Scoliciosporum, pruinosum
Scoliciosporum, sarothamni
Scoliciosporum, schadeanum
Scoliciosporum, umbrinum
Solorina, bispora var. bispora
Solorina, bispora var. macrospora
Solorina, bispora var. monospora
Solorina, bispora
Solorina, crocea
Solorina, octospora
Solorina, saccata
Solorina, spongiosa
Solorinella, asteriscus
Sphaerophorus, fragilis
Sphaerophorus, globosus
Sphaerophorus, melanocarpus
Sphinctrina, anglica
Sporastatia, polyspora
Sporastatia, testudinea
Squamarina, cartilaginea
Squamarina, gypsacea
Squamarina, lamarckii
Squamarina, lentigera
Staurothele, caesia
Staurothele, frustulenta
Staurothele, fuscocuprea
Staurothele, guestphalica
Staurothele, rugulosa
Staurothele, succedens
Steinia, geophana
Stenhammarella, turgida
Stenocybe, major
Stenocybe, pullatula
Stereocaulon, alpinum
Stereocaulon, botryosum
Stereocaulon, capitellatum
Stereocaulon, dactylophyllum
Stereocaulon, incrustatum
Stereocaulon, nanodes
Stereocaulon, rivulorum
Sticta, fuliginosa
Sticta, limbata
Sticta, sylvatica
Stigmidium, peltideae
Stigmidium, punctillum
Stigmidium, schaereri
Stigmidium, stygnospilum
Strangospora, deplanata
Strangospora, moriformis
Strangospora, ochrophora
Strangospora, pinicola
Strigula, affinis
Strigula, glabra
Strigula, jamesii
Strigula, mediterranea
Strigula, stigmatella
Synalissa, symphorea
Teichospora, ampullacea
Teloschistes, chrysophthalmus
Tephromela, atra var. corticola
Tephromela, atra forma atra
Tephromela, atra
Tephromela, pertusarioides
Thamnolia, vermicularis
Thelenella, modesta
Thelidium, decipiens
Thelidium, incavatum
Thelidium, minimum
Thelidium, olivaceum
Thelidium, papulare
Thelidium, pyrenophorum
Thelidium, rehmii
Thelidium, zwackhii
Thelocarpon, laureri
Thelomma, ocellatum
Thelopsis, flaveola
Thelopsis, melathelia
Thelopsis, rubella
Thelotrema, lepadinum
Thrombium, epigaeum
Thyrea, confusa
Toninia, albilabra
Toninia, alutacea
Toninia, aromatica
Toninia, athallina
Toninia, candida
Toninia, cinereovirens
Toninia, coelestina
Toninia, diffracta
Toninia, episema
Toninia, lutosa
Toninia, opuntioides
Toninia, philippea
Toninia, physaroides
Toninia, rosulata
Toninia, sedifolia
Toninia, squalida
Toninia, taurica
Toninia, toniniana
Toninia, tristis
Toninia, verrucarioides
Trapelia, coarctata
Trapelia, corticola
Trapelia, involuta
Trapelia, mooreana
Trapelia, placodioides
Trapeliopsis, aeneofusca
Trapeliopsis, flexuosa
Trapeliopsis, gelatinosa
Trapeliopsis, granulosa
Trapeliopsis, pseudogranulosa
Tremella, cladoniae
Tremella, hypogymniae
Tremolecia, atrata
Umbilicaria, cinerascens
Umbilicaria, crustulosa
Umbilicaria, cylindrica
Umbilicaria, deusta
Umbilicaria, grisea
Umbilicaria, microphylla
Umbilicaria, nylanderiana
Umbilicaria, polyphylla
Umbilicaria, vellea
Usnea, cavernosa
Usnea, ceratina
Usnea, cornuta
Usnea, diplotypus
Usnea, filipendula
Usnea, florida
Usnea, fulvoreagens
Usnea, glabrata
Usnea, glabrescens
Usnea, hirta
Usnea, intermedia
Usnea, lapponica
Usnea, longissima
Usnea, madeirensis
Usnea, prostrata  s.l.
Usnea, rigida  s.l.
Usnea, scabrata
Usnea, silesiaca
Usnea, subfloridana
Usnea, substerilis
Usnea, substerilis/lapponica
Usnea, wasmuthii
Varicellaria, rhodocarpa
Verrucaria, caerulea
Verrucaria, calciseda
Verrucaria, dolosa
Verrucaria, elaeina
Verrucaria, elaeomelaena
Verrucaria, foveolata
Verrucaria, fuscella
Verrucaria, hochstetteri
Verrucaria, macrostoma
Verrucaria, marmorea
Verrucaria, muralis
Verrucaria, murina
Verrucaria, nigrescens
Verrucaria, ochrostoma
Verrucaria, pinguicula
Verrucaria, praetermissa
Verrucaria, viridula forma tectorum
Verrucaria, viridula
Vezdaea, aestivalis
Vezdaea, retigera
Vezdaea, rheocarpa
Vezdaea, stipitata
Vouauxiella, lichenicola
Vulpicida, pinastri
Vulpicida, tubulosus
Xanthoria, calcicola
Xanthoria, candelaria
Xanthoria, elegans
Xanthoria, fallax
Xanthoria, fulva
Xanthoria, parietina
Xanthoria, polycarpa
Xanthoria, sorediata
Xanthoria, ulophyllodes
Xylographa, minutula
Xylographa, parallela
Xylographa, trunciseda
Xylographa, vitiligo
Zamenhofia, hibernica
aff. Biatora, areolata
aff. Lecania, cyrtellina
aff. Pyrrhospora, quernea
